"SIGNAL","TIME1","TIME2","TDIFF","P","A00","A21","A45","A90","A45A","A45B","A45C","A90A","A90B","A90C","TDMAX"
5306,2017-07-10 13:00:00,2017-07-10 14:00:00,60,2,27,27,4,16,4,4,4,7,6,6,0.838333332538605
5306,2017-07-10 14:00:00,2017-07-10 15:00:00,60,2,28,28,3,3,2,3,3,3,3,3,1.00666666825612
5306,2017-07-10 15:00:00,2017-07-10 16:00:00,60,2,24,24,5,7,5,5,5,6,6,6,1.1866666674614
5306,2017-07-10 16:00:00,2017-07-10 17:00:00,60,2,24,24,3,3,0,2,2,3,3,3,1.07000000079473
5306,2017-07-10 17:00:00,2017-07-10 18:00:00,60,2,24,24,1,1,0,1,1,1,1,1,0.958333333333333
5306,2017-07-10 18:00:00,2017-07-10 19:00:00,60,2,24,24,1,1,0,1,1,1,1,1,1.24166666666667
5306,2017-07-10 19:00:00,2017-07-10 20:00:00,60,2,27,27,2,4,2,2,2,2,2,2,1.0866666674614
5306,2017-07-10 20:00:00,2017-07-10 21:00:00,60,2,27,27,1,1,1,1,1,1,1,1,1.16666666666667
5306,2017-07-10 21:00:00,2017-07-10 22:00:00,60,2,54,6,7,11,7,7,7,7,7,7,0.795000000794729
5306,2017-07-10 22:00:00,2017-07-10 23:00:00,60,2,67,4,3,6,2,3,3,4,4,4,1.34333333174388
5306,2017-07-10 23:00:00,2017-07-11 00:00:00,60,2,62,1,1,4,1,1,1,3,2,1,2.675
5306,2017-07-11 00:00:00,2017-07-11 01:00:00,60,2,46,1,1,1,0,1,1,1,1,1,6.62999999920527
5306,2017-07-11 01:00:00,2017-07-11 02:00:00,60,2,22,0,0,0,0,0,0,0,0,0,9.93500000238419
5306,2017-07-11 02:00:00,2017-07-11 03:00:00,60,2,17,0,0,0,0,0,0,0,0,0,8.60500000317891
5306,2017-07-11 03:00:00,2017-07-11 04:00:00,60,2,25,0,0,0,0,0,0,0,0,0,5.13333333333333
5306,2017-07-11 04:00:00,2017-07-11 05:00:00,60,2,31,0,0,0,0,0,0,0,0,0,9.00166666905085
5306,2017-07-11 05:00:00,2017-07-11 06:00:00,60,2,67,1,1,1,1,1,1,1,1,1,2.73000000317891
5306,2017-07-11 06:00:00,2017-07-11 07:00:00,60,2,68,2,2,8,2,2,2,2,2,2,1.28333333333333
5306,2017-07-11 07:00:00,2017-07-11 08:00:00,60,2,31,31,5,7,5,5,5,6,6,6,1.00999999841054
5306,2017-07-11 08:00:00,2017-07-11 09:00:00,60,2,30,30,1,1,1,1,1,1,1,1,0.913333332538605
5306,2017-07-11 09:00:00,2017-07-11 10:00:00,60,2,29,29,4,4,3,4,4,4,4,4,0.861666667461395
5306,2017-07-11 10:00:00,2017-07-11 11:00:00,60,2,28,28,6,17,4,6,6,7,6,6,1.08499999841054
5306,2017-07-11 11:00:00,2017-07-11 12:00:00,60,2,27,27,2,4,2,2,2,3,3,3,1.02666666507721
5306,2017-07-11 12:00:00,2017-07-11 13:00:00,60,2,27,27,4,25,4,4,4,8,7,6,0.818333331743876
5306,2017-07-11 13:00:00,2017-07-11 14:00:00,60,2,27,27,6,10,5,6,6,7,7,7,0.913333332538605
5306,2017-07-11 14:00:00,2017-07-11 15:00:00,60,2,28,28,2,3,2,2,2,2,2,2,0.943333331743876
5306,2017-07-11 15:00:00,2017-07-11 16:00:00,60,2,24,24,5,9,4,5,5,7,7,6,1.21000000238419
5306,2017-07-11 16:00:00,2017-07-11 17:00:00,60,2,24,24,11,36,8,10,10,14,14,13,1.00833333333333
5306,2017-07-11 17:00:00,2017-07-11 18:00:00,60,2,24,24,2,2,1,2,2,2,2,2,1.11666666666667
5306,2017-07-11 18:00:00,2017-07-11 19:00:00,60,2,24,24,3,3,3,3,3,3,3,3,1.19500000079473
5306,2017-07-11 19:00:00,2017-07-11 20:00:00,60,2,27,27,4,5,2,4,4,4,4,4,1.125
5306,2017-07-11 20:00:00,2017-07-11 21:00:00,60,2,27,27,1,2,1,1,1,1,1,1,1.1
5306,2017-07-11 21:00:00,2017-07-11 22:00:00,60,2,51,1,0,2,1,1,1,2,2,2,1.03166666428248
5306,2017-07-11 22:00:00,2017-07-11 23:00:00,60,2,68,3,4,10,3,5,5,4,3,3,1.175
5306,2017-07-11 23:00:00,2017-07-12 00:00:00,60,2,64,0,0,0,0,0,0,0,0,0,2.00333333412806
5306,2017-07-12 00:00:00,2017-07-12 01:00:00,60,2,45,1,1,1,0,1,1,1,1,1,3.40166666507721
5306,2017-07-12 01:00:00,2017-07-12 02:00:00,60,2,18,0,0,0,0,0,0,0,0,0,17.6549999992053
5306,2017-07-12 02:00:00,2017-07-12 03:00:00,60,2,20,0,0,0,0,0,0,0,0,0,6.74333333571752
5306,2017-07-12 03:00:00,2017-07-12 04:00:00,60,2,22,0,0,0,0,0,0,0,0,0,9.71833333571752
5306,2017-07-12 04:00:00,2017-07-12 05:00:00,60,2,35,2,2,3,2,2,2,2,2,2,4.67000000079473
5306,2017-07-12 05:00:00,2017-07-12 06:00:00,60,2,62,1,1,1,0,1,1,1,1,1,2.80666666825612
5306,2017-07-12 06:00:00,2017-07-12 07:00:00,60,2,66,2,2,3,2,2,2,3,3,3,1.09666666587194
5306,2017-07-12 07:00:00,2017-07-12 08:00:00,60,2,31,31,1,1,1,1,1,1,1,1,1.04666666587194
5306,2017-07-12 08:00:00,2017-07-12 09:00:00,60,2,30,30,3,3,3,3,3,3,3,3,0.933333333333333
5306,2017-07-12 09:00:00,2017-07-12 10:00:00,60,2,30,30,3,5,3,3,3,3,3,3,0.923333334922791
5306,2017-07-12 10:00:00,2017-07-12 11:00:00,60,2,28,28,3,3,2,3,3,3,3,3,1.06833333174388
5306,2017-07-12 11:00:00,2017-07-12 12:00:00,60,2,27,27,3,3,2,3,3,3,3,3,1.0116666674614
5306,2017-07-12 12:00:00,2017-07-12 13:00:00,60,2,27,27,2,2,2,2,2,2,2,2,0.931666668256124
5306,2017-07-12 13:00:00,2017-07-12 14:00:00,60,2,26,26,4,22,4,4,4,8,7,7,1.34666666587194
5306,2017-07-12 14:00:00,2017-07-12 15:00:00,60,2,28,28,4,6,4,4,4,5,5,5,1.04833333492279
5306,2017-07-12 15:00:00,2017-07-12 16:00:00,60,2,24,24,5,7,5,5,5,7,6,5,1.1133333325386
5306,2017-07-12 16:00:00,2017-07-12 17:00:00,60,2,24,24,3,14,3,3,3,4,3,3,1.19000000158946
5306,2017-07-12 17:00:00,2017-07-12 18:00:00,60,2,24,24,4,6,4,4,4,5,5,5,1.05999999841054
5306,2017-07-12 18:00:00,2017-07-12 19:00:00,60,2,24,24,6,11,1,3,3,5,4,3,2.25833333333333
5306,2017-07-12 19:00:00,2017-07-12 20:00:00,60,2,26,26,4,4,4,4,4,4,4,4,2.25833333333333
5306,2017-07-12 20:00:00,2017-07-12 21:00:00,60,2,28,28,2,3,2,2,2,2,2,2,1.12333333492279
5306,2017-07-12 21:00:00,2017-07-12 22:00:00,60,2,49,4,4,5,4,4,4,5,5,5,0.9
5306,2017-07-12 22:00:00,2017-07-12 23:00:00,60,2,68,3,3,3,2,3,3,3,3,3,1.26000000238419
5306,2017-07-12 23:00:00,2017-07-13 00:00:00,60,2,66,2,3,11,1,2,2,4,3,2,1.60333333412806
5306,2017-07-13 00:00:00,2017-07-13 01:00:00,60,2,51,1,1,1,0,1,1,1,1,1,9.17166666587194
5306,2017-07-13 01:00:00,2017-07-13 02:00:00,60,2,20,0,0,0,0,0,0,0,0,0,10.1383333325386
5306,2017-07-13 02:00:00,2017-07-13 03:00:00,60,2,15,0,0,0,0,0,0,0,0,0,11.7116666674614
5306,2017-07-13 03:00:00,2017-07-13 04:00:00,60,2,16,1,1,1,1,1,1,1,1,1,9.29833333094915
5306,2017-07-13 04:00:00,2017-07-13 05:00:00,60,2,34,1,4,4,0,1,1,1,1,1,6.00166666507721
5306,2017-07-13 05:00:00,2017-07-13 06:00:00,60,2,65,2,2,5,2,2,2,3,3,2,2.94000000158946
5306,2017-07-13 06:00:00,2017-07-13 07:00:00,60,2,67,3,3,3,3,3,3,3,3,3,0.754999999205271
5306,2017-07-13 07:00:00,2017-07-13 08:00:00,60,2,29,30,1,1,1,1,1,1,1,1,1.20166666507721
5306,2017-07-13 08:00:00,2017-07-13 09:00:00,60,2,30,30,3,3,2,3,3,3,3,3,0.963333332538605
5306,2017-07-13 09:00:00,2017-07-13 10:00:00,60,2,30,30,3,12,3,3,3,3,3,3,1.01500000158946
5306,2017-07-13 10:00:00,2017-07-13 11:00:00,60,2,28,28,3,5,3,3,3,3,3,3,1.7
5306,2017-07-13 11:00:00,2017-07-13 12:00:00,60,2,27,27,6,12,6,6,6,7,7,7,1.00166666507721
5306,2017-07-13 12:00:00,2017-07-13 13:00:00,60,2,27,27,4,16,3,3,3,5,5,5,0.781666668256124
5306,2017-07-13 13:00:00,2017-07-13 14:00:00,60,2,27,27,5,42,5,5,5,9,6,6,1.12666666507721
5306,2017-07-13 14:00:00,2017-07-13 15:00:00,60,2,28,28,7,7,2,5,5,5,5,5,1.02833333412806
5306,2017-07-13 15:00:00,2017-07-13 16:00:00,60,2,24,24,3,3,2,3,3,3,3,3,1.15333333412806
5306,2017-07-13 16:00:00,2017-07-13 17:00:00,60,2,24,24,5,19,4,5,5,7,7,7,1.0616666674614
5306,2017-07-13 17:00:00,2017-07-13 18:00:00,60,2,24,24,4,6,3,4,4,5,5,5,1.07666666507721
5306,2017-07-13 18:00:00,2017-07-13 19:00:00,60,2,24,24,2,5,1,2,2,2,2,2,1.41500000158946
5306,2017-07-13 19:00:00,2017-07-13 20:00:00,60,2,27,27,1,1,1,1,1,1,1,1,1.15166666507721
5306,2017-07-13 20:00:00,2017-07-13 21:00:00,60,2,27,27,2,2,1,2,2,2,2,2,1.1133333325386
5306,2017-07-13 21:00:00,2017-07-13 22:00:00,60,2,47,3,4,9,3,4,4,5,5,5,0.940000001589457
5306,2017-07-13 22:00:00,2017-07-13 23:00:00,60,2,66,4,4,6,3,4,4,5,4,4,1.33500000238419
5306,2017-07-13 23:00:00,2017-07-14 00:00:00,60,2,73,1,1,1,0,1,1,1,1,1,2.23500000238419
5306,2017-07-14 00:00:00,2017-07-14 01:00:00,60,2,55,3,3,3,1,3,3,3,3,3,2.39833333094915
5306,2017-07-14 01:00:00,2017-07-14 02:00:00,60,2,20,0,0,0,0,0,0,0,0,0,13.7266666650772
5306,2017-07-14 02:00:00,2017-07-14 03:00:00,60,2,19,0,0,0,0,0,0,0,0,0,12.1566666682561
5306,2017-07-14 03:00:00,2017-07-14 04:00:00,60,2,20,0,0,0,0,0,0,0,0,0,15.469983335336
5306,2017-07-14 04:00:00,2017-07-14 05:00:00,60,2,39,0,0,0,0,0,0,0,0,0,5.86833333571752
5306,2017-07-14 05:00:00,2017-07-14 06:00:00,60,2,59,1,1,3,1,1,1,2,2,2,2.81833333174388
5306,2017-07-14 06:00:00,2017-07-14 07:00:00,60,2,68,1,1,3,1,1,1,3,1,1,0.875
5306,2017-07-14 07:00:00,2017-07-14 08:00:00,60,2,31,31,0,0,0,0,0,0,0,0,1.025
5306,2017-07-14 08:00:00,2017-07-14 09:00:00,60,2,30,30,4,10,2,3,3,4,4,3,0.981666668256124
5306,2017-07-14 09:00:00,2017-07-14 10:00:00,60,2,30,30,1,5,1,1,1,1,1,1,0.996666665871938
5306,2017-07-14 10:00:00,2017-07-14 11:00:00,60,2,27,27,1,3,1,1,1,1,1,1,1.01500000158946
5306,2017-07-14 11:00:00,2017-07-14 12:00:00,60,2,27,27,4,8,3,4,4,6,5,5,0.758333333333333
5306,2017-07-14 12:00:00,2017-07-14 13:00:00,60,2,27,27,2,3,2,2,2,3,3,3,0.92666666507721
5306,2017-07-14 13:00:00,2017-07-14 14:00:00,60,2,28,28,5,8,5,5,5,7,6,5,0.893333331743876
5306,2017-07-14 14:00:00,2017-07-14 15:00:00,60,2,27,27,5,12,5,5,5,8,8,6,1.00166666507721
5306,2017-07-14 15:00:00,2017-07-14 16:00:00,60,2,24,24,7,36,4,6,6,6,6,5,1.19666666984558
5306,2017-07-14 16:00:00,2017-07-14 17:00:00,60,2,24,24,4,10,4,4,4,5,4,4,0.958333333333333
5306,2017-07-14 17:00:00,2017-07-14 18:00:00,60,2,24,24,16,16,4,6,6,7,7,6,1.04166666666667
5306,2017-07-14 18:00:00,2017-07-14 19:00:00,60,2,24,24,4,8,3,4,4,8,8,8,1.05333333412806
5306,2017-07-14 19:00:00,2017-07-14 20:00:00,60,2,27,27,4,6,4,4,4,5,5,5,0.971666665871938
5306,2017-07-14 20:00:00,2017-07-14 21:00:00,60,2,27,27,1,1,1,1,1,1,1,1,1.22000000079473
5306,2017-07-14 21:00:00,2017-07-14 22:00:00,60,2,45,6,6,6,6,6,6,6,6,6,0.848333334922791
5306,2017-07-14 22:00:00,2017-07-14 23:00:00,60,2,64,5,5,7,5,5,5,6,5,5,0.796666665871938
5306,2017-07-14 23:00:00,2017-07-15 00:00:00,60,2,73,1,1,11,1,1,1,3,1,1,1.4366666674614
5306,2017-07-15 00:00:00,2017-07-15 01:00:00,60,2,60,2,2,3,2,2,2,2,2,2,2.84333333571752
5306,2017-07-15 01:00:00,2017-07-15 02:00:00,60,2,42,3,3,7,3,3,3,3,3,3,3.92166666587194
5306,2017-07-15 02:00:00,2017-07-15 03:00:00,60,2,17,0,0,0,0,0,0,0,0,0,9.33833333651225
5306,2017-07-15 03:00:00,2017-07-15 04:00:00,60,2,25,0,0,0,0,0,0,0,0,0,6.6383333325386
5306,2017-07-15 04:00:00,2017-07-15 05:00:00,60,2,28,1,1,1,0,1,1,1,1,1,7.22000000079473
5306,2017-07-15 05:00:00,2017-07-15 06:00:00,60,2,56,0,0,0,0,0,0,0,0,0,2.12166666587194
5306,2017-07-15 06:00:00,2017-07-15 07:00:00,60,2,68,1,1,1,1,1,1,1,1,1,1.92833333015442
5306,2017-07-15 07:00:00,2017-07-15 08:00:00,60,2,53,15,2,3,1,1,1,2,2,2,1.14833333094915
5306,2017-07-15 08:00:00,2017-07-15 09:00:00,60,2,30,30,0,0,0,0,0,0,0,0,1.04833333492279
5306,2017-07-15 09:00:00,2017-07-15 10:00:00,60,2,30,30,0,0,0,0,0,0,0,0,1.48166666428248
5306,2017-07-15 10:00:00,2017-07-15 11:00:00,60,2,28,28,4,11,4,4,4,9,7,6,1.04500000079473
5306,2017-07-15 11:00:00,2017-07-15 12:00:00,60,2,27,27,8,21,6,8,8,11,10,9,0.908333333333333
5306,2017-07-15 12:00:00,2017-07-15 13:00:00,60,2,27,27,2,5,2,2,2,4,3,3,0.908333333333333
5306,2017-07-15 13:00:00,2017-07-15 14:00:00,60,2,27,27,9,36,9,9,9,13,13,11,0.908333333333333
5306,2017-07-15 14:00:00,2017-07-15 15:00:00,60,2,28,28,2,2,2,2,2,2,2,2,1.13499999841054
5306,2017-07-15 15:00:00,2017-07-15 16:00:00,60,2,26,26,2,3,2,2,2,2,2,2,1.29666666587194
5306,2017-07-15 16:00:00,2017-07-15 17:00:00,60,2,27,27,2,11,2,2,2,3,3,3,1.09500000079473
5306,2017-07-15 17:00:00,2017-07-15 18:00:00,60,2,27,28,0,0,0,0,0,0,0,0,0.986666667461395
5306,2017-07-15 18:00:00,2017-07-15 19:00:00,60,2,27,27,4,18,3,4,4,4,3,3,1.16666666666667
5306,2017-07-15 19:00:00,2017-07-15 20:00:00,60,2,30,30,4,21,3,4,4,6,5,3,1.11500000158946
5306,2017-07-15 20:00:00,2017-07-15 21:00:00,60,2,30,30,4,5,3,4,4,5,5,5,0.904999999205271
5306,2017-07-15 21:00:00,2017-07-15 22:00:00,60,2,30,30,9,31,8,9,9,10,9,9,0.866666666666667
5306,2017-07-15 22:00:00,2017-07-15 23:00:00,60,2,58,0,0,0,0,0,0,0,0,0,1.14166666666667
5306,2017-07-15 23:00:00,2017-07-16 00:00:00,60,2,70,2,2,3,2,2,2,2,2,2,1.42666666507721
5306,2017-07-16 00:00:00,2017-07-16 01:00:00,60,2,66,1,1,2,1,1,1,1,1,1,2.65833333333333
5306,2017-07-16 01:00:00,2017-07-16 02:00:00,60,2,36,2,2,2,1,2,2,2,2,2,6.65666666428248
5306,2017-07-16 02:00:00,2017-07-16 03:00:00,60,2,15,0,0,0,0,0,0,0,0,0,10.0266666650772
5306,2017-07-16 03:00:00,2017-07-16 04:00:00,60,2,18,0,0,0,0,0,0,0,0,0,10.2783333341281
5306,2017-07-16 04:00:00,2017-07-16 05:00:00,60,2,24,1,1,1,0,1,1,1,1,1,8.73333333333333
5306,2017-07-16 05:00:00,2017-07-16 06:00:00,60,2,32,0,0,0,0,0,0,0,0,0,6.84000000158946
5306,2017-07-16 06:00:00,2017-07-16 07:00:00,60,2,50,2,2,4,1,2,2,3,2,2,3.53499999841054
5306,2017-07-16 07:00:00,2017-07-16 08:00:00,60,2,60,1,1,1,1,1,1,1,1,1,4.28333333333333
5306,2017-07-16 08:00:00,2017-07-16 09:00:00,60,2,52,17,2,3,2,2,2,2,2,2,1.8883333325386
5306,2017-07-16 09:00:00,2017-07-16 10:00:00,60,2,30,30,2,5,2,2,2,2,2,2,1.25
5306,2017-07-16 10:00:00,2017-07-16 11:00:00,60,2,29,29,0,0,0,0,0,0,0,0,1.25833333333333
5306,2017-07-16 11:00:00,2017-07-16 12:00:00,60,2,30,30,3,8,3,3,3,5,5,4,0.933333333333333
5306,2017-07-16 12:00:00,2017-07-16 13:00:00,60,2,29,29,4,5,3,4,4,4,4,4,0.929999999205271
5306,2017-07-16 13:00:00,2017-07-16 14:00:00,60,2,30,30,4,4,3,4,4,4,4,3,1.02999999920527
5306,2017-07-16 14:00:00,2017-07-16 15:00:00,60,2,30,30,4,9,3,4,4,4,4,4,1.30166666507721
5306,2017-07-16 15:00:00,2017-07-16 16:00:00,60,2,30,30,3,9,2,3,3,4,3,2,1.22000000079473
5306,2017-07-16 16:00:00,2017-07-16 17:00:00,60,2,30,30,1,1,1,1,1,1,1,1,0.943333331743876
5306,2017-07-16 17:00:00,2017-07-16 18:00:00,60,2,30,30,2,2,0,1,1,1,1,1,0.933333333333333
5306,2017-07-16 18:00:00,2017-07-16 19:00:00,60,2,30,30,6,7,3,4,4,3,3,3,1.00833333333333
5306,2017-07-16 19:00:00,2017-07-16 20:00:00,60,2,30,30,5,12,2,3,3,3,2,2,0.933333333333333
5306,2017-07-16 20:00:00,2017-07-16 21:00:00,60,2,29,29,3,7,3,3,3,3,3,3,1.31500000158946
5306,2017-07-16 21:00:00,2017-07-16 22:00:00,60,2,29,29,1,1,1,1,1,1,1,1,1.23166666825612
5306,2017-07-16 22:00:00,2017-07-16 23:00:00,60,2,73,0,0,0,0,0,0,0,0,0,2.05
5306,2017-07-16 23:00:00,2017-07-17 00:00:00,60,2,62,0,0,0,0,0,0,0,0,0,2.26500000158946
5306,2017-07-17 00:00:00,2017-07-17 01:00:00,60,2,36,0,0,0,0,0,0,0,0,0,4.35999999841054
5306,2017-07-17 01:00:00,2017-07-17 02:00:00,60,2,20,0,0,0,0,0,0,0,0,0,8.33500000238419
5306,2017-07-17 02:00:00,2017-07-17 03:00:00,60,2,17,0,0,0,0,0,0,0,0,0,16.0916666666667
5306,2017-07-17 03:00:00,2017-07-17 04:00:00,60,2,19,0,0,0,0,0,0,0,0,0,14.3549999992053
5306,2017-07-17 04:00:00,2017-07-17 05:00:00,60,2,38,0,0,0,0,0,0,0,0,0,5.5633333325386
5306,2017-07-17 05:00:00,2017-07-17 06:00:00,60,2,64,1,1,1,1,1,1,1,1,1,3.19333333174388
5306,2017-07-17 06:00:00,2017-07-17 07:00:00,60,2,68,1,1,1,1,1,1,1,1,1,1.0366666674614
5306,2017-07-17 07:00:00,2017-07-17 08:00:00,60,2,31,31,2,3,2,2,2,2,2,2,1.02999999920527
5306,2017-07-17 08:00:00,2017-07-17 09:00:00,60,2,30,30,1,1,1,1,1,1,1,1,0.913333332538605
5306,2017-07-17 09:00:00,2017-07-17 10:00:00,60,2,30,30,1,4,1,1,1,1,1,1,0.903333334128062
5306,2017-07-17 10:00:00,2017-07-17 11:00:00,60,2,27,27,2,5,2,2,2,3,3,3,1.09000000158946
5306,2017-07-17 11:00:00,2017-07-17 12:00:00,60,2,27,27,3,3,3,3,3,3,3,3,0.951666665077209
5306,2017-07-17 12:00:00,2017-07-17 13:00:00,60,2,27,27,3,4,3,3,3,3,3,3,0.883333333333333
5306,2017-07-17 13:00:00,2017-07-17 14:00:00,60,2,27,27,5,9,5,5,5,8,8,7,0.871666665871938
5306,2017-07-17 14:00:00,2017-07-17 15:00:00,60,2,28,28,2,6,2,2,2,2,2,2,0.961666667461395
5306,2017-07-17 15:00:00,2017-07-17 16:00:00,60,2,24,24,4,16,3,4,4,4,4,4,1.03333333333333
5306,2017-07-17 16:00:00,2017-07-17 17:00:00,60,2,24,24,6,13,6,5,5,7,7,7,1.15
5306,2017-07-17 17:00:00,2017-07-17 18:00:00,60,2,24,24,4,13,3,4,4,5,4,4,1.22666666507721
5306,2017-07-17 18:00:00,2017-07-17 19:00:00,60,2,24,24,2,2,1,2,2,2,2,2,1.29666666587194
5306,2017-07-17 19:00:00,2017-07-17 20:00:00,60,2,27,27,0,0,0,0,0,0,0,0,1.12666666507721
5306,2017-07-17 20:00:00,2017-07-17 21:00:00,60,2,27,27,9,23,4,4,4,8,7,5,1.17999999920527
5306,2017-07-17 21:00:00,2017-07-17 22:00:00,60,2,54,9,10,12,9,9,9,10,10,9,0.859999998410543
5306,2017-07-17 22:00:00,2017-07-17 23:00:00,60,2,68,5,5,21,5,5,5,6,5,5,1.44666666587194
5306,2017-07-17 23:00:00,2017-07-18 00:00:00,60,2,66,0,0,0,0,0,0,0,0,0,2.35166666905085
5306,2017-07-18 00:00:00,2017-07-18 01:00:00,60,2,44,0,0,0,0,0,0,0,0,0,5.15499999920527
5306,2017-07-18 01:00:00,2017-07-18 02:00:00,60,2,23,1,1,1,0,1,1,1,1,1,7.425
5306,2017-07-18 02:00:00,2017-07-18 03:00:00,60,2,19,0,0,0,0,0,0,0,0,0,9.64333333174388
5306,2017-07-18 03:00:00,2017-07-18 04:00:00,60,2,20,0,0,0,0,0,0,0,0,0,7.65833333333333
5306,2017-07-18 04:00:00,2017-07-18 05:00:00,60,2,38,1,1,3,1,1,1,2,2,2,7.45999999841054
5306,2017-07-18 05:00:00,2017-07-18 06:00:00,60,2,67,0,0,0,0,0,0,0,0,0,3.7883333325386
5306,2017-07-18 06:00:00,2017-07-18 07:00:00,60,2,67,0,0,0,0,0,0,0,0,0,1.09666666984558
5306,2017-07-18 07:00:00,2017-07-18 08:00:00,60,2,31,31,0,0,0,0,0,0,0,0,1.05333333412806
5306,2017-07-18 08:00:00,2017-07-18 09:00:00,60,2,30,30,3,3,1,2,2,3,3,3,0.904999999205271
5306,2017-07-18 09:00:00,2017-07-18 10:00:00,60,2,30,30,5,6,5,5,5,5,5,5,0.879999999205271
5306,2017-07-18 10:00:00,2017-07-18 11:00:00,60,2,27,27,5,8,3,4,4,4,4,4,0.975
5306,2017-07-18 11:00:00,2017-07-18 12:00:00,60,2,27,27,2,2,2,2,2,2,2,2,1.00333333412806
5306,2017-07-18 12:00:00,2017-07-18 13:00:00,60,2,27,27,2,2,1,2,2,2,2,2,1.00499999920527
5306,2017-07-18 13:00:00,2017-07-18 14:00:00,60,2,27,27,5,13,5,5,5,6,6,6,0.916666666666667
5306,2017-07-18 14:00:00,2017-07-18 15:00:00,60,2,28,28,6,9,2,5,5,5,5,5,1.05166666507721
5306,2017-07-18 15:00:00,2017-07-18 16:00:00,60,2,24,24,8,73,3,4,4,4,4,3,1.53833333651225
5306,2017-07-18 16:00:00,2017-07-18 17:00:00,60,2,24,24,3,14,3,3,3,5,3,3,1.0616666674614
5306,2017-07-18 17:00:00,2017-07-18 18:00:00,60,2,24,24,2,13,2,2,2,3,3,3,1.20666666825612
5306,2017-07-18 18:00:00,2017-07-18 19:00:00,60,2,24,24,5,6,4,5,5,6,6,6,1.20666666825612
5306,2017-07-18 19:00:00,2017-07-18 20:00:00,60,2,27,27,3,7,1,3,3,3,3,3,1.12000000079473
5306,2017-07-18 20:00:00,2017-07-18 21:00:00,60,2,27,27,1,4,1,1,1,3,1,1,1.14666666587194
5306,2017-07-18 21:00:00,2017-07-18 22:00:00,60,2,51,4,3,4,3,3,3,3,3,3,0.840000001589457
5306,2017-07-18 22:00:00,2017-07-18 23:00:00,60,2,73,1,1,1,1,1,1,1,1,1,0.995000000794729
5306,2017-07-18 23:00:00,2017-07-19 00:00:00,60,2,73,2,2,2,1,2,2,2,2,2,1.6883333325386
5306,2017-07-19 00:00:00,2017-07-19 01:00:00,60,2,43,1,1,1,1,1,1,1,1,1,4.18333333333333
5306,2017-07-19 01:00:00,2017-07-19 02:00:00,60,2,26,1,1,1,0,1,1,1,1,1,8.95333333412806
5306,2017-07-19 02:00:00,2017-07-19 03:00:00,60,2,14,0,0,0,0,0,0,0,0,0,14.0033333341281
5306,2017-07-19 03:00:00,2017-07-19 04:00:00,60,2,21,0,0,0,0,0,0,0,0,0,14.0033333341281
5306,2017-07-19 04:00:00,2017-07-19 05:00:00,60,2,37,2,2,6,1,2,2,3,2,2,4.075
5306,2017-07-19 05:00:00,2017-07-19 06:00:00,60,2,68,2,2,2,1,2,2,2,2,2,2.28833333651225
5306,2017-07-19 06:00:00,2017-07-19 07:00:00,60,2,69,1,1,1,1,1,1,1,1,1,1.80333333015442
5306,2017-07-19 07:00:00,2017-07-19 08:00:00,60,2,31,31,2,2,0,1,1,1,1,1,1.075
5306,2017-07-19 08:00:00,2017-07-19 09:00:00,60,2,30,30,3,3,2,3,3,3,3,3,0.973333334922791
5306,2017-07-19 09:00:00,2017-07-19 10:00:00,60,2,30,30,3,7,3,3,3,3,3,3,1.02666666507721
5306,2017-07-19 10:00:00,2017-07-19 11:00:00,60,2,27,27,5,6,5,5,5,5,5,5,1.39166666666667
5306,2017-07-19 11:00:00,2017-07-19 12:00:00,60,2,27,27,3,5,3,3,3,4,4,4,0.983333333333333
5306,2017-07-19 12:00:00,2017-07-19 13:00:00,60,2,27,27,1,1,1,1,1,1,1,1,0.851666665077209
5306,2017-07-19 13:00:00,2017-07-19 14:00:00,60,2,28,28,4,6,4,4,4,4,4,4,0.934999998410543
5306,2017-07-19 14:00:00,2017-07-19 15:00:00,60,2,27,27,10,43,8,8,8,14,12,10,0.861666667461395
5306,2017-07-19 15:00:00,2017-07-19 16:00:00,60,2,24,24,5,9,3,5,5,5,5,5,1.49833333492279
5306,2017-07-19 16:00:00,2017-07-19 17:00:00,60,2,24,24,2,10,2,2,2,2,2,2,1.14666666587194
5306,2017-07-19 17:00:00,2017-07-19 18:00:00,60,2,24,24,16,19,4,5,5,7,7,7,1.2133333325386
5306,2017-07-19 18:00:00,2017-07-19 19:00:00,60,2,24,24,4,6,4,4,4,6,5,4,1.2133333325386
5306,2017-07-19 19:00:00,2017-07-19 20:00:00,60,2,27,27,2,2,1,2,2,2,2,2,1.07333333492279
5306,2017-07-19 20:00:00,2017-07-19 21:00:00,60,2,27,27,5,11,3,5,5,5,5,5,1.05833333333333
5306,2017-07-19 21:00:00,2017-07-19 22:00:00,60,2,50,3,3,4,3,3,3,3,3,3,0.863333332538605
5306,2017-07-19 22:00:00,2017-07-19 23:00:00,60,2,68,5,5,8,5,5,5,7,6,6,1.79666666587194
5306,2017-07-19 23:00:00,2017-07-20 00:00:00,60,2,68,2,2,4,2,2,2,2,2,2,2.77166666587194
5306,2017-07-20 00:00:00,2017-07-20 01:00:00,60,2,49,0,0,0,0,0,0,0,0,0,5.54000000158946
5306,2017-07-20 01:00:00,2017-07-20 02:00:00,60,2,18,3,5,5,0,3,3,3,3,3,7.87666666905085
